child_number,age_of_mother,age_of_child,p
3,51,26,0.0502958579881657
3,51,27,0.0493096646942801
3,51,28,0.0424063116370809
3,51,29,0.0315581854043393
3,51,30,0.019723865877712
3,51,31,0.00690335305719921
3,51,32,0.00788954635108481
3,51,33,0.00394477317554241
3,51,34,0.00591715976331361
3,51,35,9.86193293885602e-4
3,52,6,0.00483091787439614
3,52,7,0.00193236714975845
3,52,8,0.00772946859903382
3,52,9,0.00869565217391304
3,52,10,0.00966183574879227
3,52,11,0.0241545893719807
3,52,12,0.0154589371980676
3,52,13,0.0386473429951691
3,52,14,0.0260869565217391
3,52,15,0.0483091787439614
3,52,16,0.0492753623188406
3,52,17,0.0531400966183575
3,52,18,0.051207729468599
3,52,19,0.0531400966183575
3,52,20,0.0570048309178744
3,52,21,0.0599033816425121
3,52,22,0.0647342995169082
3,52,23,0.0608695652173913
3,52,24,0.0579710144927536
3,52,25,0.0531400966183575
3,52,26,0.051207729468599
3,52,27,0.0628019323671498
3,52,28,0.0396135265700483
3,52,29,0.0347826086956522
3,52,30,0.0241545893719807
3,52,31,0.0183574879227053
3,52,32,0.00676328502415459
3,52,33,0.00579710144927536
3,52,34,0.00386473429951691
3,52,35,0.00483091787439614
3,52,36,0.00193236714975845
3,53,5,0.00218579234972678
3,53,6,0.00109289617486339
3,53,9,0.00109289617486339
3,53,10,0.00546448087431694
3,53,11,0.0131147540983607
3,53,12,0.0163934426229508
3,53,13,0.0218579234972678
3,53,14,0.033879781420765
3,53,15,0.0349726775956284
3,53,16,0.0437158469945355
3,53,17,0.0404371584699454
3,53,18,0.0524590163934426
3,53,19,0.0524590163934426
3,53,20,0.0415300546448087
3,53,21,0.0710382513661202
3,53,22,0.0743169398907104
3,53,23,0.0655737704918033
3,53,24,0.073224043715847
3,53,25,0.059016393442623
3,53,26,0.0622950819672131
3,53,27,0.0579234972677596
3,53,28,0.0448087431693989
3,53,29,0.0360655737704918
3,53,30,0.0371584699453552
3,53,31,0.0251366120218579
3,53,32,0.0109289617486339
3,53,33,0.0109289617486339
3,53,34,0.00546448087431694
3,53,35,0.00218579234972678
3,53,36,0.00327868852459016
3,54,8,0.00120336943441637
3,54,9,0.00601684717208183
3,54,10,0.0036101083032491
3,54,11,0.00842358604091456
3,54,12,0.0120336943441637
3,54,13,0.0180505415162455
3,54,14,0.0204572803850782
3,54,15,0.0252707581227437
3,54,16,0.0336943441636582
3,54,17,0.0312876052948255
3,54,18,0.0457280385078219
3,54,19,0.0433212996389892
3,54,20,0.0637785800240674
3,54,21,0.0577617328519856
3,54,22,0.075812274368231
3,54,23,0.0601684717208183
3,54,24,0.0433212996389892
3,54,25,0.0842358604091456
3,54,26,0.0673886883273165
3,54,27,0.0481347773766546
3,54,28,0.0565583634175692
3,54,29,0.0589651022864019
3,54,30,0.0312876052948255
3,54,31,0.0288808664259928
3,54,32,0.02647412755716
3,54,33,0.022864019253911
3,54,34,0.0108303249097473
3,54,35,0.00962695547533093
3,54,36,0.0036101083032491
3,54,38,0.00120336943441637
3,55,9,0.00148148148148148
3,55,11,0.00444444444444444
3,55,12,0.00888888888888889
3,55,13,0.00888888888888889
3,55,14,0.0266666666666667
3,55,15,0.0281481481481481
3,55,16,0.0340740740740741
3,55,17,0.0281481481481481
3,55,18,0.0385185185185185
3,55,19,0.0459259259259259
3,55,20,0.0488888888888889
3,55,21,0.0592592592592593
3,55,22,0.0607407407407407
3,55,23,0.0696296296296296
3,55,24,0.0651851851851852
3,55,25,0.0681481481481482
3,55,26,0.0622222222222222
3,55,27,0.0637037037037037
3,55,28,0.0681481481481482
3,55,29,0.0444444444444444
3,55,30,0.0385185185185185
3,55,31,0.0325925925925926
3,55,32,0.0355555555555556
3,55,33,0.0237037037037037
3,55,34,0.0148148148148148
3,55,35,0.0103703703703704
3,55,36,0.00592592592592593
3,55,37,0.00148148148148148
3,55,39,0.00148148148148148
3,56,8,0.00171821305841924
3,56,11,0.00171821305841924
3,56,12,0.0120274914089347
3,56,13,0.0120274914089347
3,56,14,0.013745704467354
3,56,15,0.0257731958762887
3,56,16,0.0120274914089347
3,56,17,0.0326460481099656
3,56,18,0.0326460481099656
3,56,19,0.0549828178694158
3,56,20,0.0360824742268041
3,56,21,0.0446735395189003
3,56,22,0.0549828178694158
3,56,23,0.0618556701030928
3,56,24,0.0584192439862543
3,56,25,0.084192439862543
3,56,26,0.0652920962199313
3,56,27,0.0756013745704467
3,56,28,0.0446735395189003
3,56,29,0.0618556701030928
3,56,30,0.0567010309278351
3,56,31,0.0446735395189003
3,56,32,0.0240549828178694
3,56,33,0.0206185567010309
3,56,34,0.0309278350515464
3,56,35,0.0154639175257732
3,56,36,0.00859106529209622
3,56,37,0.00343642611683849
3,56,38,0.00515463917525773
3,56,39,0.00343642611683849
3,57,11,0.00186219739292365
3,57,13,0.00558659217877095
3,57,14,0.0037243947858473
3,57,15,0.00931098696461825
3,57,16,0.0167597765363128
3,57,17,0.0186219739292365
3,57,18,0.0335195530726257
3,57,19,0.0409683426443203
3,57,20,0.0521415270018622
3,57,21,0.037243947858473
3,57,22,0.0651769087523277
3,57,23,0.0484171322160149
3,57,24,0.0651769087523277
3,57,25,0.0558659217877095
3,57,26,0.0726256983240224
3,57,27,0.0726256983240224
3,57,28,0.0502793296089385
3,57,29,0.0670391061452514
3,57,30,0.0558659217877095
3,57,31,0.0521415270018622
3,57,32,0.0521415270018622
3,57,33,0.0242085661080074
3,57,34,0.031657355679702
3,57,35,0.0148975791433892
3,57,36,0.0186219739292365
3,57,37,0.0148975791433892
3,57,38,0.00931098696461825
3,57,39,0.00931098696461825
3,58,10,0.00213675213675214
3,58,13,0.00213675213675214
3,58,14,0.00213675213675214
3,58,15,0.0106837606837607
3,58,16,0.00641025641025641
3,58,17,0.0213675213675214
3,58,18,0.0213675213675214
3,58,19,0.0384615384615385
3,58,20,0.0213675213675214
3,58,21,0.0384615384615385
3,58,22,0.0662393162393162
3,58,23,0.0448717948717949
3,58,24,0.0491452991452991
3,58,25,0.061965811965812
3,58,26,0.0811965811965812
3,58,27,0.0705128205128205
3,58,28,0.0961538461538462
3,58,29,0.0747863247863248
3,58,30,0.0427350427350427
3,58,31,0.0491452991452991
3,58,32,0.0448717948717949
3,58,33,0.0405982905982906
3,58,34,0.0363247863247863
3,58,35,0.014957264957265
3,58,36,0.0192307692307692
3,58,37,0.00641025641025641
3,58,38,0.0170940170940171
3,58,39,0.0106837606837607
3,58,40,0.00641025641025641
3,58,41,0.00213675213675214
3,59,12,0.00231481481481481
3,59,14,0.00231481481481481
3,59,15,0.00462962962962963
3,59,16,0.00462962962962963
3,59,17,0.00694444444444444
3,59,18,0.0162037037037037
3,59,19,0.0277777777777778
3,59,20,0.037037037037037
3,59,21,0.0416666666666667
3,59,22,0.037037037037037
3,59,23,0.0439814814814815
3,59,24,0.0486111111111111
3,59,25,0.0648148148148148
3,59,26,0.0601851851851852
3,59,27,0.0671296296296296
3,59,28,0.0671296296296296
3,59,29,0.0717592592592593
3,59,30,0.0810185185185185
3,59,31,0.0509259259259259
3,59,32,0.0509259259259259
3,59,33,0.0416666666666667
3,59,34,0.0462962962962963
3,59,35,0.0208333333333333
3,59,36,0.0347222222222222
3,59,37,0.00925925925925926
3,59,38,0.025462962962963
3,59,39,0.0115740740740741
3,59,40,0.00925925925925926
3,59,41,0.0115740740740741
3,59,42,0.00231481481481481
3,60,14,0.00308641975308642
3,60,15,0.00925925925925926
3,60,16,0.00308641975308642
3,60,17,0.00617283950617284
3,60,18,0.00925925925925926
3,60,19,0.0216049382716049
3,60,20,0.0308641975308642
3,60,21,0.0493827160493827
3,60,22,0.037037037037037
3,60,23,0.058641975308642
3,60,24,0.0833333333333333
3,60,25,0.0524691358024691
3,60,26,0.0679012345679012
3,60,27,0.0524691358024691
3,60,28,0.0648148148148148
3,60,29,0.0864197530864197
3,60,30,0.0648148148148148
3,60,31,0.0709876543209877
3,60,32,0.0524691358024691
3,60,33,0.0432098765432099
3,60,34,0.037037037037037
3,60,35,0.0216049382716049
3,60,36,0.0185185185185185
3,60,37,0.0277777777777778
3,60,38,0.00925925925925926
3,60,39,0.00308641975308642
3,60,40,0.00925925925925926
3,60,42,0.00308641975308642
3,60,43,0.00308641975308642
3,61,17,0.00317460317460317
3,61,18,0.0126984126984127
3,61,19,0.00317460317460317
3,61,20,0.0285714285714286
3,61,21,0.0285714285714286
3,61,22,0.0380952380952381
3,61,23,0.0285714285714286
3,61,24,0.0603174603174603
3,61,25,0.0666666666666667
3,61,26,0.053968253968254
3,61,27,0.0761904761904762
3,61,28,0.0698412698412698
3,61,29,0.0571428571428571
3,61,30,0.0603174603174603
3,61,31,0.0825396825396825
3,61,32,0.0412698412698413
3,61,33,0.0603174603174603
3,61,34,0.0634920634920635
3,61,35,0.0253968253968254
3,61,36,0.0285714285714286
3,61,37,0.0317460317460317
3,61,38,0.0126984126984127
3,61,39,0.0253968253968254
3,61,40,0.00634920634920635
3,61,41,0.019047619047619
3,61,42,0.00317460317460317
3,61,43,0.00634920634920635
3,61,44,0.00317460317460317
3,61,45,0.00317460317460317
3,62,19,0.00775193798449612
3,62,20,0.0310077519379845
3,62,21,0.0232558139534884
3,62,22,0.0310077519379845
3,62,23,0.0542635658914729
3,62,24,0.0387596899224806
3,62,25,0.0542635658914729
3,62,26,0.062015503875969
3,62,27,0.0891472868217054
3,62,28,0.0658914728682171
3,62,29,0.0387596899224806
3,62,30,0.0503875968992248
3,62,31,0.062015503875969
3,62,32,0.0852713178294574
3,62,33,0.0581395348837209
3,62,34,0.0581395348837209
3,62,35,0.0271317829457364
3,62,36,0.0193798449612403
3,62,37,0.0271317829457364
3,62,38,0.0271317829457364
3,62,39,0.0116279069767442
3,62,40,0.0193798449612403
3,62,41,0.0116279069767442
3,62,42,0.0193798449612403
3,62,43,0.0116279069767442
3,62,45,0.0116279069767442
3,62,46,0.00387596899224806
3,63,17,0.0045662100456621
3,63,19,0.0045662100456621
3,63,20,0.0045662100456621
3,63,21,0.0091324200913242
3,63,22,0.0228310502283105
3,63,23,0.0045662100456621
3,63,24,0.0410958904109589
3,63,25,0.0319634703196347
3,63,26,0.0593607305936073
3,63,27,0.0776255707762557
3,63,28,0.045662100456621
3,63,29,0.0730593607305936
3,63,30,0.0639269406392694
3,63,31,0.0684931506849315
3,63,32,0.0593607305936073
3,63,33,0.0547945205479452
3,63,34,0.0547945205479452
3,63,35,0.045662100456621
3,63,36,0.0502283105022831
3,63,37,0.0502283105022831
3,63,38,0.0319634703196347
3,63,39,0.0547945205479452
3,63,40,0.0182648401826484
3,63,41,0.0182648401826484
3,63,42,0.0182648401826484
3,63,43,0.0136986301369863
3,63,44,0.0091324200913242
3,63,45,0.0045662100456621
3,63,46,0.0045662100456621
3,64,17,0.00490196078431373
3,64,19,0.00980392156862745
3,64,21,0.00490196078431373
3,64,22,0.0245098039215686
3,64,23,0.0294117647058824
3,64,24,0.0196078431372549
3,64,25,0.0196078431372549
3,64,26,0.0441176470588235
3,64,27,0.0343137254901961
3,64,28,0.0637254901960784
3,64,29,0.0735294117647059
3,64,30,0.053921568627451
3,64,31,0.0343137254901961
3,64,32,0.053921568627451
3,64,33,0.0588235294117647
3,64,34,0.0686274509803922
3,64,35,0.0686274509803922
3,64,36,0.053921568627451
3,64,37,0.0294117647058824
3,64,38,0.0392156862745098
3,64,39,0.0392156862745098
3,64,40,0.0490196078431373
3,64,41,0.0343137254901961
3,64,42,0.0294117647058824
3,64,43,0.00980392156862745
3,64,44,0.0196078431372549
3,64,45,0.0196078431372549
3,64,47,0.00490196078431373
3,64,48,0.00490196078431373
3,65,20,0.00564971751412429
3,65,21,0.0112994350282486
3,65,22,0.0112994350282486
3,65,23,0.0282485875706215
3,65,24,0.0112994350282486
3,65,25,0.0282485875706215
3,65,26,0.0338983050847458
3,65,27,0.0564971751412429
3,65,28,0.0395480225988701
3,65,29,0.0564971751412429
3,65,30,0.0621468926553672
3,65,31,0.0508474576271186
3,65,32,0.0790960451977401
3,65,33,0.0338983050847458
3,65,34,0.0338983050847458
3,65,35,0.0451977401129944
3,65,36,0.0395480225988701
3,65,37,0.0338983050847458
3,65,38,0.0621468926553672
3,65,39,0.0282485875706215
3,65,40,0.0564971751412429
3,65,41,0.0282485875706215
3,65,42,0.0508474576271186
3,65,43,0.0282485875706215
3,65,44,0.0282485875706215
3,65,45,0.0225988700564972
3,65,46,0.0112994350282486
3,65,47,0.0169491525423729
3,65,48,0.00564971751412429
3,66,18,0.0114942528735632
3,66,22,0.0114942528735632
3,66,23,0.0229885057471264
3,66,25,0.0114942528735632
3,66,26,0.0574712643678161
3,66,27,0.0229885057471264
3,66,28,0.0459770114942529
3,66,29,0.0689655172413793
3,66,30,0.0689655172413793
3,66,31,0.0459770114942529
3,66,32,0.0229885057471264
3,66,33,0.0459770114942529
3,66,35,0.0574712643678161
3,66,36,0.0689655172413793
3,66,37,0.0689655172413793
3,66,38,0.0344827586206897
3,66,39,0.0344827586206897
3,66,40,0.0574712643678161
3,66,41,0.0459770114942529
3,66,42,0.0459770114942529
3,66,43,0.0574712643678161
3,66,44,0.0344827586206897
3,66,45,0.0114942528735632
3,66,46,0.0344827586206897
3,66,47,0.0114942528735632
3,67,22,0.0114942528735632
3,67,23,0.0229885057471264
3,67,24,0.0229885057471264
3,67,26,0.0459770114942529
3,67,27,0.0574712643678161
3,67,28,0.0229885057471264
3,67,29,0.0574712643678161
3,67,30,0.0344827586206897
3,67,31,0.0344827586206897
3,67,32,0.0574712643678161
3,67,33,0.0344827586206897
3,67,34,0.0344827586206897
3,67,35,0.0919540229885057
3,67,36,0.0459770114942529
3,67,37,0.0459770114942529
3,67,38,0.103448275862069
3,67,39,0.0459770114942529
3,67,40,0.0229885057471264
3,67,41,0.0689655172413793
3,67,42,0.0229885057471264
3,67,43,0.0459770114942529
3,67,44,0.0344827586206897
3,67,45,0.0114942528735632
3,67,47,0.0114942528735632
3,67,48,0.0114942528735632
3,68,24,0.0289855072463768
3,68,25,0.0144927536231884
3,68,27,0.0434782608695652
3,68,28,0.0579710144927536
3,68,29,0.0434782608695652
3,68,30,0.0144927536231884
3,68,31,0.0289855072463768
3,68,32,0.0289855072463768
3,68,33,0.0144927536231884
3,68,34,0.0289855072463768
3,68,35,0.0579710144927536
3,68,36,0.072463768115942
3,68,37,0.0869565217391304
3,68,38,0.0289855072463768
3,68,39,0.072463768115942
3,68,40,0.0579710144927536
3,68,41,0.0869565217391304
3,68,42,0.0434782608695652
3,68,43,0.0289855072463768
3,68,44,0.0144927536231884
3,68,45,0.0434782608695652
3,68,46,0.0289855072463768
3,68,47,0.0144927536231884
3,68,48,0.0144927536231884
3,68,49,0.0144927536231884
3,68,50,0.0144927536231884
3,68,52,0.0144927536231884
3,69,26,0.0105263157894737
3,69,27,0.0210526315789474
3,69,28,0.0315789473684211
3,69,29,0.0105263157894737
3,69,30,0.0210526315789474
3,69,31,0.0210526315789474
3,69,32,0.115789473684211
3,69,33,0.0631578947368421
3,69,34,0.0315789473684211
3,69,35,0.0210526315789474
3,69,36,0.0421052631578947
3,69,37,0.0315789473684211
3,69,38,0.0105263157894737
3,69,39,0.0842105263157895
3,69,40,0.0421052631578947
3,69,41,0.115789473684211
3,69,42,0.0526315789473684
3,69,43,0.0526315789473684
3,69,44,0.0526315789473684
3,69,45,0.0421052631578947
3,69,46,0.0526315789473684
3,69,47,0.0210526315789474
3,69,48,0.0210526315789474
3,69,49,0.0105263157894737
3,69,50,0.0105263157894737
3,69,52,0.0105263157894737
3,70,27,0.0344827586206897
3,70,28,0.0344827586206897
3,70,29,0.0229885057471264
3,70,30,0.0229885057471264
3,70,31,0.0344827586206897
3,70,32,0.0804597701149425
3,70,33,0.0344827586206897
3,70,34,0.0229885057471264
3,70,35,0.0689655172413793
3,70,36,0.0344827586206897
3,70,37,0.0689655172413793
3,70,38,0.0459770114942529
3,70,40,0.0459770114942529
3,70,41,0.0689655172413793
3,70,42,0.0459770114942529
3,70,43,0.0689655172413793
3,70,44,0.0229885057471264
3,70,45,0.0459770114942529
3,70,46,0.0344827586206897
3,70,47,0.0574712643678161
3,70,48,0.0574712643678161
3,70,49,0.0114942528735632
3,70,50,0.0114942528735632
3,70,51,0.0114942528735632
3,70,52,0.0114942528735632
3,71,26,0.0208333333333333
3,71,29,0.0208333333333333
3,71,32,0.0208333333333333
3,71,34,0.0416666666666667
3,71,35,0.0625
3,71,36,0.0416666666666667
3,71,37,0.104166666666667
3,71,38,0.0416666666666667
3,71,39,0.0625
3,71,40,0.0625
3,71,41,0.0208333333333333
3,71,43,0.145833333333333
3,71,44,0.0833333333333333
3,71,45,0.0208333333333333
3,71,46,0.0208333333333333
3,71,47,0.0416666666666667
3,71,48,0.0625
3,71,49,0.0416666666666667
3,71,50,0.0208333333333333
3,71,51,0.0625
3,72,30,0.0185185185185185
3,72,31,0.037037037037037
3,72,32,0.0185185185185185
3,72,34,0.037037037037037
3,72,36,0.037037037037037
3,72,37,0.0185185185185185
3,72,38,0.0555555555555556
3,72,39,0.0925925925925926
3,72,40,0.111111111111111
3,72,41,0.0925925925925926
3,72,42,0.037037037037037
3,72,43,0.037037037037037
3,72,44,0.111111111111111
3,72,45,0.037037037037037
3,72,47,0.037037037037037
3,72,48,0.0555555555555556
3,72,49,0.037037037037037
3,72,50,0.0185185185185185
3,72,51,0.037037037037037
3,72,52,0.0555555555555556
3,72,54,0.0185185185185185
3,73,33,0.0588235294117647
3,73,34,0.0196078431372549
3,73,36,0.0588235294117647
3,73,37,0.0392156862745098
3,73,38,0.0392156862745098
3,73,39,0.0196078431372549
3,73,40,0.0784313725490196
3,73,41,0.0392156862745098
3,73,42,0.0392156862745098
3,73,43,0.0588235294117647
3,73,44,0.0392156862745098
3,73,45,0.0980392156862745
3,73,46,0.0196078431372549
3,73,47,0.0588235294117647
3,73,48,0.0784313725490196
3,73,49,0.0392156862745098
3,73,51,0.0980392156862745
3,73,52,0.0392156862745098
3,73,53,0.0196078431372549
3,73,54,0.0392156862745098
3,73,55,0.0196078431372549
3,74,28,0.0256410256410256
3,74,33,0.0256410256410256
3,74,35,0.0256410256410256
3,74,36,0.0256410256410256
3,74,38,0.0512820512820513
3,74,40,0.0512820512820513
3,74,41,0.0256410256410256
3,74,42,0.0769230769230769
3,74,43,0.102564102564103
3,74,44,0.0256410256410256
3,74,45,0.0769230769230769
3,74,46,0.0512820512820513
3,74,47,0.0512820512820513
3,74,48,0.102564102564103
3,74,49,0.0512820512820513
3,74,50,0.0512820512820513
3,74,51,0.0769230769230769
3,74,53,0.0512820512820513
3,74,54,0.0256410256410256
3,74,57,0.0256410256410256
3,75,29,0.0256410256410256
3,75,31,0.0256410256410256
3,75,33,0.0256410256410256
3,75,34,0.0256410256410256
3,75,35,0.0256410256410256
3,75,36,0.0256410256410256
3,75,37,0.0256410256410256
3,75,39,0.0769230769230769
3,75,41,0.0256410256410256
3,75,42,0.0512820512820513
3,75,43,0.0512820512820513
3,75,44,0.0256410256410256
3,75,45,0.0769230769230769
3,75,46,0.0512820512820513
3,75,47,0.0512820512820513
3,75,48,0.0256410256410256
3,75,49,0.102564102564103
3,75,51,0.102564102564103
3,75,52,0.0512820512820513
3,75,53,0.0512820512820513
3,75,54,0.0512820512820513
3,75,56,0.0256410256410256
3,76,36,0.0277777777777778
3,76,37,0.0277777777777778
3,76,38,0.0277777777777778
3,76,39,0.0277777777777778
3,76,40,0.0277777777777778
3,76,41,0.138888888888889
3,76,42,0.0833333333333333
3,76,43,0.0555555555555556
3,76,44,0.0277777777777778
3,76,46,0.138888888888889
3,76,47,0.0277777777777778
3,76,49,0.111111111111111
3,76,50,0.0555555555555556
3,76,51,0.0833333333333333
3,76,53,0.0555555555555556
3,76,55,0.0555555555555556
3,76,58,0.0277777777777778
3,77,39,0.0476190476190476
3,77,41,0.0238095238095238
3,77,42,0.0238095238095238
3,77,43,0.0476190476190476
3,77,44,0.0476190476190476
3,77,45,0.0952380952380952
3,77,46,0.0238095238095238
3,77,47,0.119047619047619
3,77,49,0.0476190476190476
3,77,50,0.0714285714285714
3,77,51,0.0714285714285714
3,77,52,0.0476190476190476
3,77,53,0.0476190476190476
3,77,54,0.0476190476190476
3,77,55,0.0952380952380952
3,77,56,0.0238095238095238
3,77,57,0.0476190476190476
3,77,58,0.0476190476190476
3,77,61,0.0238095238095238
3,78,35,0.0512820512820513
3,78,37,0.0512820512820513
3,78,41,0.102564102564103
3,78,42,0.0256410256410256
3,78,44,0.0512820512820513
3,78,45,0.153846153846154
3,78,47,0.0256410256410256
3,78,48,0.0769230769230769
3,78,49,0.102564102564103
3,78,50,0.0769230769230769
3,78,53,0.0512820512820513
3,78,54,0.0512820512820513
3,78,55,0.0769230769230769
3,78,56,0.0512820512820513
3,78,57,0.0256410256410256
3,78,58,0.0256410256410256
3,79,34,0.0238095238095238
3,79,39,0.0238095238095238
3,79,40,0.0238095238095238
3,79,41,0.0238095238095238
3,79,42,0.0238095238095238
3,79,43,0.0476190476190476
3,79,44,0.0714285714285714
3,79,45,0.0476190476190476
3,79,46,0.0714285714285714
3,79,47,0.0714285714285714
3,79,48,0.0476190476190476
3,79,49,0.0476190476190476
3,79,50,0.119047619047619
3,79,51,0.0476190476190476
3,79,52,0.0714285714285714
3,79,53,0.0238095238095238
3,79,54,0.0238095238095238
3,79,55,0.0238095238095238
3,79,56,0.0714285714285714
3,79,59,0.0238095238095238
3,79,60,0.0238095238095238
3,79,61,0.0476190476190476
3,80,41,0.0952380952380952
3,80,43,0.0476190476190476
3,80,44,0.0476190476190476
3,80,45,0.142857142857143
3,80,47,0.0952380952380952
3,80,48,0.0952380952380952
3,80,50,0.0476190476190476
3,80,51,0.0476190476190476
3,80,52,0.0476190476190476
3,80,54,0.0476190476190476
3,80,55,0.0476190476190476
3,80,56,0.0952380952380952
3,80,57,0.0476190476190476
3,80,58,0.0952380952380952
3,81,37,0.0277777777777778
3,81,38,0.0277777777777778
3,81,42,0.0555555555555556
3,81,43,0.0833333333333333
3,81,46,0.0277777777777778
3,81,47,0.0277777777777778
3,81,48,0.0833333333333333
3,81,49,0.0555555555555556
3,81,50,0.0555555555555556
3,81,51,0.0833333333333333
3,81,52,0.0555555555555556
3,81,53,0.0277777777777778
3,81,55,0.0555555555555556
3,81,56,0.111111111111111
3,81,57,0.0555555555555556
3,81,58,0.0555555555555556
3,81,59,0.0277777777777778
3,81,61,0.0555555555555556
3,81,62,0.0277777777777778
3,82,40,0.0277777777777778
3,82,43,0.0833333333333333
3,82,44,0.0277777777777778
